2311,6890
1978,3825
2221,6786
249,6611
2413,5967
3331,6917
1891,3991
1474,5456
4470,5070
2802,4521
860,2639
71,6909
2179,3051
622,3312
1600,6831
1581,2127
684,3676
41,542
161,4366
308,1800
5949,6648
4105,4611
622,2240
1279,1801
884,2988
876,4241
5968,5995
5354,6095
2588,6842
5349,6551
1712,4677
1383,3800
2414,5771
1663,6021
3033,6273
2639,4949
754,5926
522,2512
4711,4962
2018,6392
3085,5928
6335,6726
2144,5175
5992,6825
4391,5091
284,3438
774,3033
484,5951
6152,6581
4334,6845
612,2891
71,3294
4055,4731
2234,2901
989,6939
476,1943
2734,5315
4196,4244
2760,5049
2289,6933
1666,5771
3198,3292
4108,6879
2265,6786
3285,5321
3993,6160
484,529
4711,5491
1894,5282
4711,5922
119,1467
505,5806
234,1675
5861,6856
1690,5019
4949,6479
4431,5019
3676,3788
3271,5059
1664,6392
1014,4588
4344,5019
5216,6753
4224,4232
4901,6146
4604,4824
105,1727
1242,3859
2333,4296
934,4257
5352,5792
1388,1456
1129,1133
4012,4429
1767,2342
3808,4521
176,6206
5249,5826
4367,4422
934,4563
1269,5243
2962,3348
4307,6460
2484,2578
1133,2188
4012,6051
42,4613
2146,5994
31,1525
1627,1725
2742,5123
5778,6481
2332,5321
1747,2945
166,1715
116,885
413,970
4387,4991
454,2534
3475,5771
4200,4711
533,4999
2380,5846
3934,4258
2760,5923
697,1627
2240,6941
3289,6055
1986,2225
1471,2540
5566,6269
2084,3636
107,639
2968,5733
2997,3044
4563,6663
6,19
2413,4696
2542,3633
94,1779
860,1619
743,2295
3293,6013
2144,2838
860,3066
4490,4521
409,2300
1388,3305
1477,6024
2364,5793
603,1992
191,1281
2760,6098
2396,6018
1150,1328
294,2398
990,2015
3941,4168
4691,6527
1837,2144
4052,6753
4949,6166
2208,2571
6842,6858
6607,6786
4484,4739
424,4648
71,3217
2103,4778
603,3293
2194,5406
1627,3294
2187,5870
444,478
1454,6460
4053,4711
107,658
3667,5521
1012,4919
3273,6041
3243,4108
2679,3120
3490,5518
1949,4168
2891,6283
4570,5190
1518,4282
2900,3775
5547,6824
3200,4521
5765,5784
3033,3082
3496,6900
1368,1525
5444,5790
2405,4107
4386,6941
3819,5983
31,1294
4525,6536
1082,3068
151,1133
1479,6910
5772,5982
1465,1862
3822,4588
2205,5895
1767,4709
3404,5025
3261,5870
4891,6230
1474,6120
1687,3770
3726,5104
1177,5239
2916,3511
310,4983
3115,4928
3934,4114
2052,4835
1686,4786
4580,4819
562,5712
2014,2879
6726,6754
424,1837
4719,6888
3166,3686
240,3297
218,1728
1543,1833
1397,2695
6631,6828
3238,6083
1479,3342
4223,5190
3691,5019
644,3293
4129,5019
1273,4391
866,2891
4483,6869
1156,3797
4009,4866
800,942
2000,2133
6222,6390
1627,3525
4232,4852
4404,4652
1828,3153
928,1083
3668,6753
1535,5019
2896,5294
1078,3293
2000,4851
2738,3424
1241,4455
5349,5547
4254,4495
1600,5719
1377,3007
2294,2323
5321,5363
1628,6241
2663,4010
2904,4632
2284,5198
2844,4913
6145,6855
3033,6094
1198,4318
3081,3297
1232,3165
4711,5369
42,5649
4817,4919
578,6607
5571,6938
2895,3786
1388,5202
3631,6105
5004,6910
4389,5856
2563,5566
703,2181
3147,5784
4739,5365
4952,5552
468,2517
2444,4711
3560,6285
2745,3581
2078,4007
4268,6109
4382,6371
582,2181
1454,4307
629,4143
738,6214
902,1939
1652,6220
1600,6489
2762,5771
326,1133
4835,5180
38,4711
305,5363
5611,5771
1516,3559
3988,6509
364,934
1150,5321
1014,4949
923,5971
2805,3012
3559,4570
4967,6592
1577,5305
1830,5321
1283,5553
4366,4958
4838,6130
2539,4827
4034,4391
4271,6704
4062,4525
585,1635
5571,5743
4711,5227
972,5916
1224,3634
942,1623
3580,6493
359,2154
42,1386
1828,5861
3372,5813
963,2388
1949,5712
1989,5394
1610,5475
928,1576
251,481
4400,6084
533,6628
1239,4386
1474,2239
3233,6762
2679,4843
5937,6485
334,929
4268,6468
972,5457
6660,6855
5406,6324
3033,6484
1806,5816
1725,2778
4114,6381
1474,6032
1212,1977
1530,6400
3228,3850
4105,5055
5076,6022
3292,6134
4307,6828
945,3802
4323,5503
3151,6327
1174,1660
6325,6626
1316,4890
4794,5582
5130,6753
230,326
469,6906
5910,6381
1163,4201
1748,6699
1260,1673
2444,3753
4277,4852
751,1064
2485,3346
2325,5771
930,2125
44,6140
982,5420
6493,6892
2823,5983
931,1691
1446,1491
3934,4824
2413,6455
2133,6495
1791,3102
1473,4901
2742,4391
174,1092
3121,3569
44,222
258,6400
1136,2560
